"plot_ID","lat","lon","level1_ecoregion"
59559954010478,35.416785,-92.017248,"EASTERN TEMPERATE FORESTS"
59530096010478,35.827678,-92.660808,"EASTERN TEMPERATE FORESTS"
59532936010478,36.290083,-91.472346,"EASTERN TEMPERATE FORESTS"
59538926010478,36.070858,-94.210167,"EASTERN TEMPERATE FORESTS"
137152260010478,34.604869,-90.605493,"EASTERN TEMPERATE FORESTS"
59480413010478,34.148395,-93.391948,"EASTERN TEMPERATE FORESTS"
59392481010478,33.887993,-93.580804,"EASTERN TEMPERATE FORESTS"
59361387010478,33.490411,-92.968596,"EASTERN TEMPERATE FORESTS"
59383334010478,33.189975,-92.719298,"EASTERN TEMPERATE FORESTS"
59472602010478,36.370758,-93.997345,"EASTERN TEMPERATE FORESTS"
59473036010478,36.457789,-94.478847,"EASTERN TEMPERATE FORESTS"
59486733010478,35.722516,-94.131629,"EASTERN TEMPERATE FORESTS"
59495124010478,35.7429,-93.836947,"EASTERN TEMPERATE FORESTS"
59387591010478,36.427523,-91.910769,"EASTERN TEMPERATE FORESTS"
59367959010478,35.503755,-92.858664,"EASTERN TEMPERATE FORESTS"
59371951010478,36.449167,-91.08343,"EASTERN TEMPERATE FORESTS"
59376510010478,35.913949,-92.717088,"EASTERN TEMPERATE FORESTS"
59385740010478,35.672411,-92.809743,"EASTERN TEMPERATE FORESTS"
59386642010478,35.775135,-92.623506,"EASTERN TEMPERATE FORESTS"
59385329010478,35.469017,-92.540556,"EASTERN TEMPERATE FORESTS"
59543974010478,34.131331,-91.309916,"EASTERN TEMPERATE FORESTS"
59557374010478,33.313668,-93.118541,"EASTERN TEMPERATE FORESTS"
203252575010854,34.340101,-94.033921,"EASTERN TEMPERATE FORESTS"
59453240010478,34.223474,-93.620789,"EASTERN TEMPERATE FORESTS"
203252377010854,35.274786,-93.330248,"EASTERN TEMPERATE FORESTS"
59414694010478,34.533612,-93.834125,"EASTERN TEMPERATE FORESTS"
59501477010478,35.117961,-93.204938,"EASTERN TEMPERATE FORESTS"
59501803010478,35.031,-93.409392,"EASTERN TEMPERATE FORESTS"
203252539010854,35.006946,-93.699798,"EASTERN TEMPERATE FORESTS"
59556047010478,35.614454,-92.208344,"EASTERN TEMPERATE FORESTS"
59522260010478,35.67074,-93.216182,"EASTERN TEMPERATE FORESTS"
59523279010478,35.586616,-93.375332,"EASTERN TEMPERATE FORESTS"
59463527010478,36.040991,-92.662191,"EASTERN TEMPERATE FORESTS"
59352042010478,33.90949,-91.043636,"EASTERN TEMPERATE FORESTS"
59346421010478,33.286843,-93.112203,"EASTERN TEMPERATE FORESTS"
59347207010478,33.144362,-93.234278,"EASTERN TEMPERATE FORESTS"
59317552010478,33.906239,-94.10317,"EASTERN TEMPERATE FORESTS"
59316697010478,35.031962,-94.407215,"EASTERN TEMPERATE FORESTS"
59656622010478,36.095697,-93.364482,"EASTERN TEMPERATE FORESTS"
82504330010478,35.889199,-91.931137,"EASTERN TEMPERATE FORESTS"
59322979010478,35.939998,-94.312402,"EASTERN TEMPERATE FORESTS"
59327155010478,33.960421,-91.321506,"EASTERN TEMPERATE FORESTS"
59681439010478,36.10375,-90.345889,"EASTERN TEMPERATE FORESTS"
59673663010478,34.070656,-92.563963,"EASTERN TEMPERATE FORESTS"
59675133010478,33.667122,-91.792187,"EASTERN TEMPERATE FORESTS"
59680968010478,34.364808,-92.605082,"EASTERN TEMPERATE FORESTS"
59583817010478,34.724761,-92.415661,"EASTERN TEMPERATE FORESTS"
59584228010478,34.933766,-92.478772,"EASTERN TEMPERATE FORESTS"
59587757010478,34.945413,-94.260195,"EASTERN TEMPERATE FORESTS"
59676613010478,34.945026,-92.324953,"EASTERN TEMPERATE FORESTS"
59625117010478,35.913612,-93.10466,"EASTERN TEMPERATE FORESTS"
59415117010478,36.067329,-91.200362,"EASTERN TEMPERATE FORESTS"
59562236010478,33.095688,-93.234231,"EASTERN TEMPERATE FORESTS"
59575979010478,33.778681,-93.644221,"EASTERN TEMPERATE FORESTS"
59576601010478,34.405628,-92.771549,"EASTERN TEMPERATE FORESTS"
59431812010478,34.464802,-94.051164,"EASTERN TEMPERATE FORESTS"
59564851010478,35.67276,-94.336679,"EASTERN TEMPERATE FORESTS"
59426104010478,35.787183,-93.115615,"EASTERN TEMPERATE FORESTS"
59433125010478,35.553602,-92.863949,"EASTERN TEMPERATE FORESTS"
59369846010478,34.937088,-91.527729,"EASTERN TEMPERATE FORESTS"
59391723010478,36.240308,-90.508059,"EASTERN TEMPERATE FORESTS"
59395179010478,34.012695,-93.99479,"EASTERN TEMPERATE FORESTS"
59411281010478,33.061475,-93.888019,"EASTERN TEMPERATE FORESTS"
59366320010478,34.372292,-94.048894,"EASTERN TEMPERATE FORESTS"
59373959010478,34.817316,-92.900231,"EASTERN TEMPERATE FORESTS"
59471425010478,36.125872,-92.238617,"EASTERN TEMPERATE FORESTS"
59471581010478,36.437961,-92.26731,"EASTERN TEMPERATE FORESTS"
59400254010478,35.548828,-93.276595,"EASTERN TEMPERATE FORESTS"
59506129010478,35.134617,-90.257416,"EASTERN TEMPERATE FORESTS"
59524193010478,33.366728,-93.530777,"EASTERN TEMPERATE FORESTS"
59447859010478,33.48936,-93.223342,"EASTERN TEMPERATE FORESTS"
59467826010478,33.243466,-92.449065,"EASTERN TEMPERATE FORESTS"
59512481010478,34.513719,-92.951305,"EASTERN TEMPERATE FORESTS"
59653728010478,34.725184,-93.621023,"EASTERN TEMPERATE FORESTS"
59462350010478,34.815708,-94.054486,"EASTERN TEMPERATE FORESTS"
59438991010478,35.798622,-93.644237,"EASTERN TEMPERATE FORESTS"
59449122010478,35.911791,-93.157035,"EASTERN TEMPERATE FORESTS"
59659689010478,34.305627,-91.04712,"EASTERN TEMPERATE FORESTS"
59309894010478,34.893476,-91.477175,"EASTERN TEMPERATE FORESTS"
59339667010478,33.680986,-92.133329,"EASTERN TEMPERATE FORESTS"
59345807010478,33.766176,-92.250958,"EASTERN TEMPERATE FORESTS"
59638800010478,34.360553,-93.236979,"EASTERN TEMPERATE FORESTS"
59660686010478,34.32296,-93.831446,"EASTERN TEMPERATE FORESTS"
59660586010478,34.103162,-93.778713,"EASTERN TEMPERATE FORESTS"
59337994010478,36.496607,-94.1597,"EASTERN TEMPERATE FORESTS"
59344510010478,35.590082,-91.855233,"EASTERN TEMPERATE FORESTS"
59348911010478,35.717498,-94.068349,"EASTERN TEMPERATE FORESTS"
59354362010478,35.731201,-93.75167,"EASTERN TEMPERATE FORESTS"
59649965010478,36.277952,-93.774205,"EASTERN TEMPERATE FORESTS"
59386116010478,35.475697,-92.412852,"EASTERN TEMPERATE FORESTS"
52855109010538,44.70192,-67.72064,"EASTERN TEMPERATE FORESTS"
52856556010538,45.34848,-67.93686,"EASTERN TEMPERATE FORESTS"
52851492010538,45.5422,-67.58145,"EASTERN TEMPERATE FORESTS"
52857057010538,45.55615,-67.85714,"EASTERN TEMPERATE FORESTS"
52856140010538,45.46467,-67.65426,"EASTERN TEMPERATE FORESTS"
52850220010538,44.70966,-67.32711,"EASTERN TEMPERATE FORESTS"
52856675010538,45.25432,-67.82581,"EASTERN TEMPERATE FORESTS"
52854912010538,44.59422,-67.60013,"EASTERN TEMPERATE FORESTS"
52853467010538,44.87458,-67.79359,"EASTERN TEMPERATE FORESTS"
52852383010538,44.75108,-67.09148,"EASTERN TEMPERATE FORESTS"
52856275010538,45.39769,-67.70963,"EASTERN TEMPERATE FORESTS"
52851696010538,44.95757,-67.45689,"EASTERN TEMPERATE FORESTS"
52854807010538,44.87733,-67.59722,"EASTERN TEMPERATE FORESTS"
52856828010538,45.19106,-67.881,"EASTERN TEMPERATE FORESTS"
52856959010538,45.65081,-67.88312,"EASTERN TEMPERATE FORESTS"
52856404010538,45.36693,-67.86655,"EASTERN TEMPERATE FORESTS"
52853253010538,45.57463,-67.75595,"EASTERN TEMPERATE FORESTS"
52853627010538,44.79063,-67.82123,"EASTERN TEMPERATE FORESTS"
52850515010538,44.9378,-67.31825,"EASTERN TEMPERATE FORESTS"
52855641010538,45.30206,-67.5947,"EASTERN TEMPERATE FORESTS"
52850916010538,44.64004,-67.71678,"EASTERN TEMPERATE FORESTS"
52855453010538,45.3713,-67.52713,"EASTERN TEMPERATE FORESTS"
52854565010538,44.97595,-67.59516,"EASTERN TEMPERATE FORESTS"
52857506010538,45.08764,-67.28885,"EASTERN TEMPERATE FORESTS"
52855232010538,44.63426,-67.78206,"EASTERN TEMPERATE FORESTS"
52857369010538,45.09627,-68.00227,"EASTERN TEMPERATE FORESTS"
52772674010538,47.16177,-69.34293,"NORTHERN FORESTS"
52816382010538,46.72693,-68.57857,"EASTERN TEMPERATE FORESTS"
52820733010538,45.91528,-68.28411,"EASTERN TEMPERATE FORESTS"
52811316010538,47.28213,-68.26912,"EASTERN TEMPERATE FORESTS"
52771030010538,47.1223,-69.00171,"NORTHERN FORESTS"
52808772010538,46.31334,-68.09916,"EASTERN TEMPERATE FORESTS"
52822189010538,46.88912,-68.39238,"EASTERN TEMPERATE FORESTS"
52819399010538,46.37942,-68.04589,"EASTERN TEMPERATE FORESTS"
52821165010538,46.71336,-68.09687,"EASTERN TEMPERATE FORESTS"
52815626010538,47.00992,-68.08601,"EASTERN TEMPERATE FORESTS"
52813780010538,46.16996,-68.38927,"EASTERN TEMPERATE FORESTS"
52814325010538,45.73827,-67.98425,"EASTERN TEMPERATE FORESTS"
52820562010538,45.7989,-68.34523,"EASTERN TEMPERATE FORESTS"
52814064010538,45.6769,-68.04535,"EASTERN TEMPERATE FORESTS"
52820395010538,46.00657,-68.17811,"EASTERN TEMPERATE FORESTS"
52807412010538,46.09703,-68.11337,"EASTERN TEMPERATE FORESTS"
52773003010538,46.88827,-69.61144,"NORTHERN FORESTS"
52809897010538,47.31568,-68.20309,"EASTERN TEMPERATE FORESTS"
52821596010538,46.63037,-68.20784,"EASTERN TEMPERATE FORESTS"
52819144010538,45.63567,-68.29952,"EASTERN TEMPERATE FORESTS"
52809573010538,47.23805,-68.06199,"EASTERN TEMPERATE FORESTS"
52769233010538,46.82481,-68.46208,"EASTERN TEMPERATE FORESTS"
52774550010538,46.78041,-68.71333,"NORTHERN FORESTS"
52810453010538,46.65066,-69.01534,"NORTHERN FORESTS"
52811166010538,47.05223,-68.70067,"NORTHERN FORESTS"
52814871010538,46.49241,-68.69426,"NORTHERN FORESTS"
52771663010538,46.58905,-69.06006,"NORTHERN FORESTS"
52807599010538,47.16048,-68.14136,"EASTERN TEMPERATE FORESTS"
52820064010538,46.16975,-68.23045,"EASTERN TEMPERATE FORESTS"
52773823010538,47.24776,-69.29964,"NORTHERN FORESTS"
52819919010538,46.23486,-68.16879,"EASTERN TEMPERATE FORESTS"
52813517010538,46.51995,-67.90513,"EASTERN TEMPERATE FORESTS"
52771351010538,46.822,-69.06665,"NORTHERN FORESTS"
52820861010538,46.98745,-67.89786,"EASTERN TEMPERATE FORESTS"
52807300010538,46.44778,-67.96154,"EASTERN TEMPERATE FORESTS"
52808065010538,46.64265,-69.62402,"NORTHERN FORESTS"
52812840010538,46.79362,-68.27629,"EASTERN TEMPERATE FORESTS"
52822066010538,47.14986,-68.20537,"EASTERN TEMPERATE FORESTS"
52809704010538,46.68161,-68.38681,"EASTERN TEMPERATE FORESTS"
52773667010538,47.38816,-69.18323,"NORTHERN FORESTS"
52811455010538,47.01808,-68.89018,"NORTHERN FORESTS"
52770428010538,46.87088,-68.81856,"NORTHERN FORESTS"
52770576010538,46.70314,-68.75984,"NORTHERN FORESTS"
52817748010538,46.04712,-67.91838,"EASTERN TEMPERATE FORESTS"
52817210010538,46.11585,-67.87589,"EASTERN TEMPERATE FORESTS"
52818911010538,45.865,-68.28712,"EASTERN TEMPERATE FORESTS"
52811570010538,46.72347,-68.92581,"NORTHERN FORESTS"
52821740010538,46.40141,-68.21316,"EASTERN TEMPERATE FORESTS"
52816673010538,46.83778,-68.89738,"NORTHERN FORESTS"
52810929010538,47.2234,-68.68509,"NORTHERN FORESTS"
52774365010538,46.77202,-69.68414,"NORTHERN FORESTS"
52812531010538,46.79733,-69.46608,"NORTHERN FORESTS"
52769766010538,46.54732,-68.69721,"NORTHERN FORESTS"
52809195010538,47.28904,-68.20422,"EASTERN TEMPERATE FORESTS"
52811928010538,46.71272,-69.25261,"NORTHERN FORESTS"
52808439010538,45.90468,-68.07095,"EASTERN TEMPERATE FORESTS"
52772082010538,47.22365,-69.12478,"NORTHERN FORESTS"
52818732010538,45.76459,-68.19303,"EASTERN TEMPERATE FORESTS"
52815808010538,46.33144,-68.31273,"EASTERN TEMPERATE FORESTS"
52772241010538,47.31141,-69.24333,"NORTHERN FORESTS"
52775050010538,46.76486,-69.44525,"NORTHERN FORESTS"
52815264010538,46.9463,-69.3732,"NORTHERN FORESTS"
52814703010538,45.88243,-67.99577,"EASTERN TEMPERATE FORESTS"
52815997010538,47.13514,-68.3715,"EASTERN TEMPERATE FORESTS"
52815079010538,46.89032,-69.41343,"NORTHERN FORESTS"
52813913010538,46.02603,-68.36098,"EASTERN TEMPERATE FORESTS"
52775146010538,47.19134,-69.04324,"NORTHERN FORESTS"
52772000010538,47.28464,-69.05391,"NORTHERN FORESTS"
52813020010538,46.55488,-68.26244,"EASTERN TEMPERATE FORESTS"
52808166010538,46.97184,-68.92821,"NORTHERN FORESTS"
52772392010538,47.15031,-69.1931,"NORTHERN FORESTS"
52810013010538,45.71847,-68.21529,"EASTERN TEMPERATE FORESTS"
52809118010538,46.78645,-69.89205,"NORTHERN FORESTS"
52769536010538,46.75173,-68.51246,"EASTERN TEMPERATE FORESTS"
52816210010538,46.45124,-68.56609,"EASTERN TEMPERATE FORESTS"
52821479010538,46.53808,-68.09265,"EASTERN TEMPERATE FORESTS"
52770783010538,47.09877,-68.81756,"NORTHERN FORESTS"
52805523010538,45.58811,-68.53504,"EASTERN TEMPERATE FORESTS"
52796707010538,45.67554,-68.46871,"EASTERN TEMPERATE FORESTS"
52804757010538,44.70491,-69.15141,"EASTERN TEMPERATE FORESTS"
52806140010538,45.05495,-69.19359,"EASTERN TEMPERATE FORESTS"
52799518010538,45.05211,-68.61022,"EASTERN TEMPERATE FORESTS"
52802135010538,45.44996,-68.05625,"EASTERN TEMPERATE FORESTS"
52804604010538,44.72271,-69.06343,"EASTERN TEMPERATE FORESTS"
52803907010538,45.21192,-68.65362,"EASTERN TEMPERATE FORESTS"
52803384010538,45.49741,-68.42309,"EASTERN TEMPERATE FORESTS"
52822498010538,45.98439,-68.58307,"EASTERN TEMPERATE FORESTS"
52823206010538,45.51379,-68.35824,"EASTERN TEMPERATE FORESTS"
52823665010538,45.94118,-68.71186,"NORTHERN FORESTS"
52804405010538,45.03802,-69.01219,"EASTERN TEMPERATE FORESTS"
52800294010538,45.01758,-68.81479,"EASTERN TEMPERATE FORESTS"
52803062010538,45.54282,-68.17694,"EASTERN TEMPERATE FORESTS"
52801577010538,45.56144,-68.34312,"EASTERN TEMPERATE FORESTS"
52802282010538,45.37311,-68.12139,"EASTERN TEMPERATE FORESTS"
52823515010538,44.68313,-69.0832,"EASTERN TEMPERATE FORESTS"
52805694010538,45.40382,-68.65664,"EASTERN TEMPERATE FORESTS"
52799044010538,45.39849,-68.73404,"EASTERN TEMPERATE FORESTS"
52804062010538,45.1271,-68.53389,"EASTERN TEMPERATE FORESTS"
52822378010538,46.21599,-68.58457,"EASTERN TEMPERATE FORESTS"
52800964010538,45.91522,-68.63739,"EASTERN TEMPERATE FORESTS"
52823391010538,45.10166,-68.72112,"EASTERN TEMPERATE FORESTS"
52800652010538,45.66812,-68.73888,"EASTERN TEMPERATE FORESTS"
52804927010538,45.8731,-68.58612,"EASTERN TEMPERATE FORESTS"
52801374010538,45.42558,-68.49297,"EASTERN TEMPERATE FORESTS"
52803257010538,45.46874,-68.23752,"EASTERN TEMPERATE FORESTS"
52800824010538,46.15269,-68.67162,"EASTERN TEMPERATE FORESTS"
52802911010538,44.82447,-68.59932,"EASTERN TEMPERATE FORESTS"
52803541010538,45.32794,-68.35854,"EASTERN TEMPERATE FORESTS"
52799180010538,45.16997,-68.72078,"EASTERN TEMPERATE FORESTS"
52801217010538,45.83927,-68.53994,"EASTERN TEMPERATE FORESTS"
52797253010538,44.97533,-69.0752,"EASTERN TEMPERATE FORESTS"
52802550010538,45.3375,-68.12356,"EASTERN TEMPERATE FORESTS"
52799354010538,45.093,-68.77171,"EASTERN TEMPERATE FORESTS"
52822870010538,46.31426,-68.70365,"EASTERN TEMPERATE FORESTS"
52797021010538,45.57872,-68.9502,"EASTERN TEMPERATE FORESTS"
52823045010538,46.24277,-68.76845,"EASTERN TEMPERATE FORESTS"
52783508010538,44.95112,-68.27733,"EASTERN TEMPERATE FORESTS"
52785962010538,44.73033,-68.47001,"EASTERN TEMPERATE FORESTS"
52782065010538,44.42647,-68.56209,"EASTERN TEMPERATE FORESTS"
52782529010538,44.59003,-68.02241,"EASTERN TEMPERATE FORESTS"
52784896010538,45.13729,-68.12206,"EASTERN TEMPERATE FORESTS"
52785807010538,44.79647,-68.41937,"EASTERN TEMPERATE FORESTS"
52786635010538,44.67178,-68.36026,"EASTERN TEMPERATE FORESTS"
52785338010538,45.07582,-68.18345,"EASTERN TEMPERATE FORESTS"
52783399010538,44.63132,-68.33485,"EASTERN TEMPERATE FORESTS"
52782972010538,44.91783,-68.12008,"EASTERN TEMPERATE FORESTS"
52781872010538,44.5186,-68.64644,"EASTERN TEMPERATE FORESTS"
52785041010538,45.0503,-68.00425,"EASTERN TEMPERATE FORESTS"
52781457010538,44.43527,-68.66147,"EASTERN TEMPERATE FORESTS"
52783644010538,45.19825,-68.08475,"EASTERN TEMPERATE FORESTS"
52784551010538,44.47307,-68.30146,"EASTERN TEMPERATE FORESTS"
52784178010538,44.67243,-68.13577,"EASTERN TEMPERATE FORESTS"
52786533010538,44.60918,-68.78236,"EASTERN TEMPERATE FORESTS"
52783983010538,44.49739,-68.06573,"EASTERN TEMPERATE FORESTS"
52785592010538,44.70615,-68.29887,"EASTERN TEMPERATE FORESTS"
52782386010538,44.38638,-68.77107,"EASTERN TEMPERATE FORESTS"
52786075010538,44.5636,-68.42448,"EASTERN TEMPERATE FORESTS"
52784296010538,44.33788,-68.36566,"EASTERN TEMPERATE FORESTS"
52834015010538,46.38093,-69.23875,"NORTHERN FORESTS"
52828217010538,45.86676,-69.45904,"NORTHERN FORESTS"
52827957010538,45.04629,-69.58722,"EASTERN TEMPERATE FORESTS"
52831128010538,45.65511,-69.0644,"NORTHERN FORESTS"
52831064010538,45.50129,-69.01055,"NORTHERN FORESTS"
52832332010538,46.02677,-68.94596,"NORTHERN FORESTS"
52830863010538,45.93652,-68.83087,"NORTHERN FORESTS"
52832790010538,45.61054,-69.31389,"NORTHERN FORESTS"
52826493010538,45.17567,-68.8849,"EASTERN TEMPERATE FORESTS"
52833182010538,45.44591,-69.46682,"NORTHERN FORESTS"
52830763010538,45.21952,-69.2365,"EASTERN TEMPERATE FORESTS"
52833008010538,45.47296,-69.4191,"NORTHERN FORESTS"
52825692010538,45.2589,-69.03057,"EASTERN TEMPERATE FORESTS"
52826696010538,45.27323,-69.18032,"EASTERN TEMPERATE FORESTS"
52825086010538,45.69624,-69.45265,"NORTHERN FORESTS"
52831776010538,46.32952,-68.89253,"EASTERN TEMPERATE FORESTS"
52828859010538,46.3347,-69.49109,"NORTHERN FORESTS"
52826152010538,45.95143,-69.02337,"NORTHERN FORESTS"
52829041010538,46.34071,-69.66566,"NORTHERN FORESTS"
52834998010538,46.56949,-69.48178,"NORTHERN FORESTS"
52833928010538,46.47327,-69.37062,"NORTHERN FORESTS"
52828391010538,45.77459,-69.38539,"NORTHERN FORESTS"
52826011010538,46.05295,-69.25199,"NORTHERN FORESTS"
52834828010538,45.96855,-69.60189,"NORTHERN FORESTS"
52824963010538,46.11708,-69.68917,"NORTHERN FORESTS"
52834166010538,46.31344,-69.31453,"NORTHERN FORESTS"
52834718010538,46.28598,-69.72599,"NORTHERN FORESTS"
52835151010538,46.37094,-69.07512,"NORTHERN FORESTS"
52826946010538,45.90443,-69.16933,"NORTHERN FORESTS"
52827678010538,45.23733,-69.62878,"NORTHERN FORESTS"
52830591010538,45.43017,-69.06412,"EASTERN TEMPERATE FORESTS"
52832159010538,46.09809,-68.88909,"NORTHERN FORESTS"
52831981010538,46.25742,-68.94913,"EASTERN TEMPERATE FORESTS"
52829256010538,45.35359,-69.50312,"NORTHERN FORESTS"
52833456010538,46.45562,-69.18368,"NORTHERN FORESTS"
52830356010538,45.44768,-69.65956,"NORTHERN FORESTS"
52824720010538,45.67711,-69.23451,"NORTHERN FORESTS"
52824347010538,45.88621,-69.09635,"NORTHERN FORESTS"
52826384010538,45.35372,-68.97725,"EASTERN TEMPERATE FORESTS"
52825864010538,45.55084,-69.14559,"NORTHERN FORESTS"
52829775010538,45.68578,-68.8245,"EASTERN TEMPERATE FORESTS"
52835578010538,45.10172,-69.42132,"EASTERN TEMPERATE FORESTS"
52832486010538,45.82255,-69.13431,"NORTHERN FORESTS"
52829650010538,45.39482,-69.3401,"NORTHERN FORESTS"
52828668010538,46.37727,-69.4281,"NORTHERN FORESTS"
52827354010538,46.10443,-69.23798,"NORTHERN FORESTS"
52827555010538,46.29408,-69.14978,"NORTHERN FORESTS"
52825329010538,45.16473,-69.32268,"EASTERN TEMPERATE FORESTS"
52834363010538,46.49763,-69.54873,"NORTHERN FORESTS"
52833329010538,46.31311,-68.93147,"EASTERN TEMPERATE FORESTS"
52828098010538,46.08889,-69.46885,"NORTHERN FORESTS"
52828536010538,45.08183,-69.39266,"EASTERN TEMPERATE FORESTS"
52830125010538,46.19013,-68.98693,"NORTHERN FORESTS"
52832643010538,45.75008,-69.18274,"NORTHERN FORESTS"
52787101010538,44.4833,-69.47485,"EASTERN TEMPERATE FORESTS"
52787725010538,44.35842,-69.72985,"EASTERN TEMPERATE FORESTS"
52787976010538,44.40633,-69.52773,"EASTERN TEMPERATE FORESTS"
52787229010538,44.54402,-70.01314,"EASTERN TEMPERATE FORESTS"
52788624010538,44.32812,-69.58053,"EASTERN TEMPERATE FORESTS"
52788182010538,44.4883,-69.64933,"EASTERN TEMPERATE FORESTS"
52786914010538,44.28067,-69.84102,"EASTERN TEMPERATE FORESTS"
52789386010538,44.08043,-68.82491,"EASTERN TEMPERATE FORESTS"
52789121010538,44.27206,-69.42054,"EASTERN TEMPERATE FORESTS"
52789639010538,44.26197,-69.64961,"EASTERN TEMPERATE FORESTS"
52849717010538,44.45166,-69.29301,"EASTERN TEMPERATE FORESTS"
52849234010538,44.63043,-68.94583,"EASTERN TEMPERATE FORESTS"
52848727010538,44.59864,-69.16441,"EASTERN TEMPERATE FORESTS"
52850045010538,44.68512,-69.29506,"EASTERN TEMPERATE FORESTS"
52849352010538,44.50047,-69.07206,"EASTERN TEMPERATE FORESTS"
52849077010538,44.54139,-68.80749,"EASTERN TEMPERATE FORESTS"
52842990010538,45.12038,-69.84447,"NORTHERN FORESTS"
52841401010538,45.84856,-69.91982,"NORTHERN FORESTS"
52836804010538,46.15568,-69.86035,"NORTHERN FORESTS"
52846522010538,46.16494,-70.02283,"NORTHERN FORESTS"
52844192010538,45.9832,-69.79527,"NORTHERN FORESTS"
52846078010538,46.40673,-69.97767,"NORTHERN FORESTS"
52837790010538,45.49871,-70.20124,"NORTHERN FORESTS"
52844749010538,45.86831,-70.07728,"NORTHERN FORESTS"
52841625010538,44.97093,-69.80711,"EASTERN TEMPERATE FORESTS"
52838130010538,45.15956,-69.89181,"NORTHERN FORESTS"
52846982010538,45.79634,-70.14661,"NORTHERN FORESTS"
52846719010538,46.09818,-70.08753,"NORTHERN FORESTS"
52841291010538,45.98229,-70.01601,"NORTHERN FORESTS"
52836247010538,44.75927,-69.83442,"EASTERN TEMPERATE FORESTS"
52845358010538,45.44027,-70.42746,"NORTHERN FORESTS"
52837542010538,45.08643,-69.98097,"NORTHERN FORESTS"
52848455010538,45.52294,-69.77424,"NORTHERN FORESTS"
52837945010538,45.54872,-70.14176,"NORTHERN FORESTS"
52847526010538,45.58316,-70.31122,"NORTHERN FORESTS"
52840632010538,45.64431,-70.24141,"NORTHERN FORESTS"
52840060010538,44.86694,-69.50583,"EASTERN TEMPERATE FORESTS"
52845885010538,46.45799,-69.78733,"NORTHERN FORESTS"
52845155010538,45.42378,-70.25797,"NORTHERN FORESTS"
52847440010538,45.67786,-70.42815,"NORTHERN FORESTS"
52840807010538,45.15451,-70.05561,"NORTHERN FORESTS"
52844347010538,45.91235,-69.84845,"NORTHERN FORESTS"
52837063010538,46.06582,-69.73787,"NORTHERN FORESTS"
52838842010538,46.03622,-70.15448,"NORTHERN FORESTS"
52846192010538,46.32405,-69.88291,"NORTHERN FORESTS"
52847816010538,45.60325,-70.48582,"NORTHERN FORESTS"
52840212010538,44.93599,-69.46091,"EASTERN TEMPERATE FORESTS"
52843693010538,45.79257,-69.78716,"NORTHERN FORESTS"
52839001010538,45.32899,-70.14198,"NORTHERN FORESTS"
52847090010538,45.83799,-70.25938,"NORTHERN FORESTS"
52841153010538,45.91106,-70.03139,"NORTHERN FORESTS"
52846002010538,46.38199,-69.85379,"NORTHERN FORESTS"
52846341010538,46.23244,-69.96568,"NORTHERN FORESTS"
52848064010538,45.09139,-70.12847,"NORTHERN FORESTS"
52843788010538,45.5879,-69.87441,"NORTHERN FORESTS"
52843383010538,44.93762,-70.05752,"NORTHERN FORESTS"
52846830010538,45.95632,-70.20548,"NORTHERN FORESTS"
52842236010538,44.84805,-69.36138,"EASTERN TEMPERATE FORESTS"
52838443010538,45.3619,-70.47551,"NORTHERN FORESTS"
52848346010538,46.34126,-69.8101,"NORTHERN FORESTS"
52842460010538,44.9542,-69.6616,"EASTERN TEMPERATE FORESTS"
52842641010538,44.65794,-69.70405,"EASTERN TEMPERATE FORESTS"
52841920010538,44.76969,-69.43195,"EASTERN TEMPERATE FORESTS"
52847689010538,45.51217,-70.36464,"NORTHERN FORESTS"
52845555010538,45.27443,-70.37922,"NORTHERN FORESTS"
52838299010538,46.07932,-69.92123,"NORTHERN FORESTS"
52847244010538,45.63034,-70.32566,"NORTHERN FORESTS"
52836570010538,46.20547,-70.19741,"NORTHERN FORESTS"
52842069010538,44.8443,-69.59663,"EASTERN TEMPERATE FORESTS"
52837649010538,45.22479,-70.01768,"NORTHERN FORESTS"
52845714010538,45.20222,-70.42389,"NORTHERN FORESTS"
52839407010538,45.36129,-69.88,"NORTHERN FORESTS"
52843181010538,45.21803,-69.83324,"NORTHERN FORESTS"
52806459010538,44.24305,-70.20974,"EASTERN TEMPERATE FORESTS"
52806925010538,44.01651,-70.21773,"EASTERN TEMPERATE FORESTS"
52775291010538,43.87629,-70.66532,"NORTHERN FORESTS"
52776627010538,43.90288,-70.50806,"NORTHERN FORESTS"
52775698010538,43.92767,-70.69615,"NORTHERN FORESTS"
52835841010538,44.06725,-69.98594,"EASTERN TEMPERATE FORESTS"
52858862010538,43.47718,-70.83618,"NORTHERN FORESTS"
52859435010538,43.64121,-70.89002,"NORTHERN FORESTS"
52857957010538,43.54356,-70.9434,"NORTHERN FORESTS"
52858327010538,43.14884,-70.69929,"EASTERN TEMPERATE FORESTS"
52859049010538,43.39659,-70.8864,"EASTERN TEMPERATE FORESTS"
52779909010538,45.11335,-70.30611,"NORTHERN FORESTS"
52778743010538,44.72713,-70.43236,"NORTHERN FORESTS"
52778647010538,45.46179,-70.60826,"NORTHERN FORESTS"
52779286010538,45.01012,-70.18594,"NORTHERN FORESTS"
52848187010538,45.48977,-70.50823,"NORTHERN FORESTS"
52779769010538,44.81202,-70.35068,"NORTHERN FORESTS"
52777090010538,45.06557,-70.55538,"NORTHERN FORESTS"
